"","logFC","logCPM","LR","PValue","FDR"
"ADSL",0.112680638581212,5.46379737527759,0.427304893798318,0.51331436763991,0.885181318271268
"RBM42",-0.133393755206287,4.42941821099651,0.426979459756941,0.513474815556602,0.885200537741403
"STARD7-AS1",0.167545218774175,2.12411443597355,0.426920407171039,0.51350393945525,0.885200537741403
"GPER1",0.180324032574464,2.01188868577108,0.426831287115856,0.513547897646024,0.885200537741403
"ST3GAL3",-0.133263303490361,3.22003017418244,0.426752489706823,0.513586769678118,0.885200537741403
"MYPOP",-0.211914659387207,0.914615958930756,0.426635534167112,0.513644475172097,0.885200537741403
"PACS2",-0.120486944444452,6.05316661119921,0.426632851227994,0.513645799058177,0.885200537741403
"SEC62",-0.128921641598884,8.13990105581428,0.42658188167232,0.513670950919275,0.885200537741403
"RPIA",0.134151499064976,3.23653596598111,0.426501300067693,0.513710719762252,0.885200537741403
"SPATA1",-0.180524563557234,1.68533721419209,0.426470145927953,0.5137260964708,0.885200537741403
"TOMM22",-0.124292294733463,5.3934873919292,0.42635433254298,0.513783265359535,0.885205223172525
"TFE3",-0.144353224776568,4.71276971553624,0.426284312484665,0.513817834689442,0.885205223172525
"BBS1",-0.152640300953682,2.17764582778654,0.426021361710523,0.513947691257745,0.885343668547132
"RPL32P3",0.150556688135792,3.81972350178303,0.425941324782229,0.513987228330912,0.885343668547132
"SHLD2",-0.126960762756665,4.53143499830015,0.425597676372236,0.514157045841512,0.885437756898167
"AC018445.4",-0.360683665657626,0.624810752832175,0.425591777635518,0.514159961618059,0.885437756898167
"AC092641.1",0.22698190510042,0.527179829696092,0.425560515685442,0.514175415045099,0.885437756898167
"FAM110C",-0.315394586004498,4.09948420384993,0.425369155825283,0.514270025812102,0.885484059391716
"C19orf47",-0.138839128077023,3.06535063375701,0.425230752232187,0.514338473227439,0.885484059391716
"ADRA1A",-0.200862792156409,4.10598815559895,0.425224384154298,0.514341622938626,0.885484059391716
"AC084125.2",-0.179155040392552,1.48417476753843,0.425122154984807,0.514392191048465,0.885484059391716
"PHF21A",0.107843527046368,4.93085083601775,0.425055997686576,0.514424920666326,0.885484059391716
"AC074212.1",-0.255043965645719,0.856002453472408,0.424840229716494,0.514531691536692,0.885564769265441
"SLC25A22",-0.129420434726935,3.59001949304783,0.424707260257168,0.514597509538158,0.885564769265441
"SNAPC1",-0.126780102509322,3.25257971974538,0.424630734720893,0.514635395251469,0.885564769265441
"ALG9",0.124118969446083,3.69325850253195,0.424601399303606,0.514649919708868,0.885564769265441
"PCDHGA12",-0.219036926567796,2.08098612656767,0.424182757431595,0.51485727424665,0.885746590278141
"NLGN2",-0.212346212904931,3.00998558941887,0.424158201445824,0.514869441422072,0.885746590278141
"RPS15A",0.129255442480744,6.23880221814956,0.424039362262597,0.51492833179881,0.885746590278141
"BMI1",0.130444583427555,5.24313489431457,0.423861024373322,0.515016728622017,0.885746590278141
"FAM13C",0.168056769835523,3.44426670593043,0.423743910132664,0.515074793096164,0.885746590278141
"STRBP",0.123976623257929,6.1793432439028,0.423640579966756,0.515126033003307,0.885746590278141
"PLEKHA3",-0.109096296909243,5.60997189673425,0.423596644385466,0.515147822706438,0.885746590278141
"AL157902.2",0.205054700759662,0.947354851403163,0.423583789486365,0.515154198354421,0.885746590278141
"E2F1",0.223087087453063,1.11741800384325,0.423579317378536,0.515156416419311,0.885746590278141
"PCDH12",-0.151205692120596,3.76201345096711,0.42345244730002,0.515219348069507,0.88577821528409
"HSD17B2",0.328239783041591,3.73628831824526,0.423350731896811,0.515269811882563,0.885788401652729
"C3orf33",-0.139208962073594,2.51604963622742,0.422944764882764,0.515471309282604,0.886025939095292
"MARCH5",-0.102133378305469,5.09240777753508,0.422892841606988,0.515497090771904,0.886025939095292
"WDR55",-0.104581299542141,4.66225768042701,0.422515921028452,0.515684310868314,0.886271135028433
"TRNP1",-0.177173229906501,2.77542397966701,0.422333653972277,0.515774887293084,0.886292503369292
"DDB2",0.152526225352274,5.17298078048421,0.422311552055554,0.515785872586293,0.886292503369292
"LOXL2",-0.20138915845079,3.30614893070899,0.422122850530982,0.515879679363715,0.88637711129033
"PNPT1P1",-0.243334592493809,0.864825182307238,0.421799450874143,0.516040516265103,0.886531202399224
"AC016590.2",0.212809367612183,1.17417985656245,0.421691236794572,0.516094354132786,0.886531202399224
"ILVBL",-0.146200445884981,4.95975357139421,0.421673678814548,0.516103090375011,0.886531202399224
"PPM1N",-0.307943914787529,-0.12470474307764,0.421343657730237,0.516267345551179,0.886728402496009
"POLA1",-0.101323033647907,5.03826520857373,0.421263881874154,0.516307064606988,0.886728402496009
"AL589863.1",0.238185751905864,1.23703288922122,0.420963573746846,0.516456630916294,0.886754029566475
"ELP2",0.103053348090513,6.88607217393972,0.420924672681494,0.516476010858644,0.886754029566475
"COX11",0.10402980515476,5.35710792022345,0.420917944995718,0.516479362622458,0.886754029566475
"COMMD1",0.108929798970692,4.38479532939851,0.420875849198246,0.516500335805413,0.886754029566475
"LINC00854",0.190395495250197,2.09973544603694,0.420651581235875,0.516612096859125,0.886845488103448
"BCS1L",-0.132938964171394,4.16191642618484,0.420590003199733,0.516642790887296,0.886845488103448
"AL355916.1",-0.245304924695956,0.166181711067937,0.420303864566051,0.516785460698577,0.886914639231772
"ELOVL2",-0.28781330474922,1.55952682235257,0.420256398626659,0.516809134066382,0.886914639231772
"EXOC4",-0.0789166455053003,6.88652826371171,0.420240904408512,0.516816862130783,0.886914639231772
"ROBO3",0.160398183093752,3.57663583950359,0.420127052029965,0.516873654585369,0.886935568800157
"AC090948.3",-0.276587098044793,0.260939275624393,0.42002584388125,0.516924148953223,0.886945688411845
"IGHV3-41",0.270109739342791,0.563882516901695,0.419728608414481,0.517072494448586,0.887058363148558
"SPPL2A",-0.148407259248162,6.50302493893713,0.419649913979811,0.517111782075116,0.887058363148558
"HSPE1",0.184636674818701,2.64182546928352,0.419626193417926,0.517123625419569,0.887058363148558
"MED26",-0.1492263312815,2.38761991831833,0.419505540600589,0.517183873038755,0.887085197670957
"GALNT18",0.213954185017895,3.8094196628757,0.419414085959911,0.517229548831503,0.887087035802081
"CDC5L",-0.0941909142124036,6.34308352260351,0.418619382468911,0.517626750661166,0.887300440655522
"DPM3",-0.183168871575943,2.72018697843757,0.418578449143062,0.517647224083695,0.887300440655522
"TRIQK",-0.13432688395109,4.92264298248132,0.418554677037044,0.517659114714204,0.887300440655522
"PRKAG2-AS1",0.243994138092022,0.402030687777795,0.418423771886211,0.51772460107893,0.887300440655522
"RUFY4",0.407861535966602,0.139508336586442,0.418375731689576,0.517748637222067,0.887300440655522
"RAD51AP1P1",0.285861090922456,0.530115124310911,0.418334115392323,0.517769460852296,0.887300440655522
"NHP2",0.145694947683048,2.99100352532613,0.418331661437424,0.517770688788503,0.887300440655522
"LEPR",0.264533375402943,5.85488805262514,0.418267569615836,0.517802761549002,0.887300440655522
"AC005618.1",-0.294629076668437,0.239639187343515,0.418181772754409,0.517845701377939,0.887300440655522
"ZNF839P1",0.45984776014825,1.00184703934462,0.418076284972237,0.517898504731269,0.887300440655522
"MSR1",0.210516670407095,5.01269270690566,0.418025226170116,0.517924066306477,0.887300440655522
"AC112220.2",-0.239033224238985,0.864315630148991,0.418019424416851,0.517926970979078,0.887300440655522
"MAP2",0.147496869757201,4.59911280143359,0.418005442873191,0.517933971016189,0.887300440655522
"XPO6",0.0895291475823632,6.30582917781706,0.417708616208549,0.51808262023446,0.887478652129453
"SERPINA1",0.247284122231542,3.23423674988934,0.417537640871387,0.518168277766295,0.887548937061069
"NEK8",0.142974740888893,2.8217516630929,0.417411214895711,0.518231632347163,0.887581011377917
"IGSF3",-0.231462650995608,5.15610569129546,0.417299611026966,0.518287570576495,0.88760037919791
"CLUHP3",0.101749215852379,4.98708382048151,0.416881570243696,0.518497195766666,0.887674854590403
"TEAD1",0.143150395703693,6.10639723161038,0.416874920115056,0.518500531655237,0.887674854590403
"AL592430.1",0.232861552811976,0.963551542520962,0.416776896171797,0.518549707551901,0.887674854590403
"LYPD5",0.263845368813733,1.25281365000349,0.416683585051302,0.518596526768316,0.887674854590403
"AC034111.1",0.2712597290163,0.462258872553334,0.416683438251226,0.518596600431675,0.887674854590403
"PTCHD4",-0.223273037673542,3.16045129264466,0.416678934504496,0.518598860392493,0.887674854590403
"P2RY1",0.166340108153217,2.8827691627025,0.416251234684944,0.518813557211232,0.887914969611003
"FRMD5",0.193028070965054,2.59928568205814,0.41621450545858,0.518832001836685,0.887914969611003
"RPS6KL1",-0.157888913129586,3.28928280930459,0.416011440856487,0.51893399730645,0.887914969611003
"MPC1",0.13290625865664,5.29910182311523,0.415992301973866,0.51894361221912,0.887914969611003
"WDR6",-0.134968849087459,7.07028560407451,0.415883631406709,0.51899821162747,0.887914969611003
"BRD8",0.0914215154190417,5.59608017229134,0.415843396692999,0.519018429337212,0.887914969611003
"IPO5",-0.0872139155360597,7.18723777551517,0.415777268979735,0.519051661137244,0.887914969611003
"AC111182.1",-0.225695846022893,1.86937992599537,0.415156499905667,0.519363804773108,0.888108342100909
"AC095055.1",0.22552217297555,1.13589262679903,0.414962757437483,0.519461292646802,0.888108342100909
"SLC25A11",0.0992493951058128,5.20845255364829,0.414933349039829,0.519476093260976,0.888108342100909
"BMP8B",0.149290378348345,2.36725438259679,0.414903684001491,0.519491023788778,0.888108342100909
"RBBP8P1",-0.342886608470737,-0.0354807782899606,0.414874179050218,0.519505874493275,0.888108342100909
"AC005703.6",-0.385927798087203,0.397226481641504,0.414852650628944,0.519516710848529,0.888108342100909
"ARAP2",-0.149081672163954,6.21388553116316,0.414815971088629,0.519535174453054,0.888108342100909
"AL139120.1",0.249313118197316,0.412131107162432,0.414719050078451,0.519583967733035,0.888108342100909
"ODF3B",0.210050900069252,4.33216454967181,0.414684180313163,0.519601524312844,0.888108342100909
"CD226",0.184665159667976,3.62119725895411,0.414664851812255,0.519611256470544,0.888108342100909
"AC104046.1",0.319789092119237,0.152112867881206,0.414562394084292,0.519662850660685,0.888120200561975
"HAUS2",-0.113230135600052,4.3633003379099,0.414398776685042,0.519745261462934,0.888184719021724
"PABPC1L",-0.153736885550889,3.66572881175363,0.414230502361841,0.519830041870673,0.888240586179709
"MAGEE1",-0.189752332687387,1.78964820390926,0.414156610585849,0.519867277912903,0.888240586179709
"PARP3",0.132163633658075,4.0592830296587,0.413974405643195,0.519959115933136,0.888247687813713
"PHKG2",0.119254034410371,3.80596050143919,0.413964281744711,0.519964219589867,0.888247687813713
"OSBPL7",-0.116118775618146,4.16900336255436,0.413766522229537,0.520063931759794,0.888247687813713
"KLF15",-0.317002732875289,5.19580357675159,0.413478668974641,0.520209130245122,0.888247687813713
"NOSTRIN",-0.201626914502082,6.80131054345142,0.413415005248005,0.520241253049011,0.888247687813713
"GUCA1B",-0.302453292241402,0.0957311896692494,0.413239147986722,0.520330003508863,0.888247687813713
"LRRC10B",-0.326579489058295,-0.0467683972965603,0.413163976699167,0.520367948591131,0.888247687813713
"LCN6",0.453677415118356,0.579149363964997,0.413158246581208,0.520370841249292,0.888247687813713
"TXNRD3",-0.113214641200201,3.85111859266184,0.413053165761349,0.520423892809207,0.888247687813713
"SNTG2",0.378496154908504,0.85253265986717,0.413034090542119,0.520433524229971,0.888247687813713
"CDH17",-0.450308696137339,-0.406985080059184,0.413014462896982,0.520443434908552,0.888247687813713
"Z97192.1",-0.408201856820821,1.28179241678571,0.412975126024893,0.520463298460962,0.888247687813713
"MYOC",0.395587292576789,4.79212647643926,0.412857545192274,0.520522680064787,0.888247687813713
"BAZ1A",-0.104551629021134,5.78697369919907,0.412844747346625,0.520529144055133,0.888247687813713
"SMARCD2",-0.121005372139411,7.11003039592207,0.412820538884649,0.520541371755271,0.888247687813713
"ZDHHC15",-0.125342208836511,4.2755636559104,0.412627662476943,0.520638811775144,0.88830109761345
"ACAD9",-0.0902268936554109,5.27159368846826,0.412477311207623,0.520714790662289,0.88830109761345
"PA2G4P6",0.275800549735716,0.599310104189243,0.412323493137968,0.520792541714598,0.88830109761345
"ARNT2",0.257823718021635,2.85317978637492,0.412283652670638,0.520812683379098,0.88830109761345
"ERVK3-1",0.130290221503459,2.98733530486666,0.412195604617519,0.520857201646835,0.88830109761345
"RAB3C",-0.317154693707876,1.02717260889235,0.412113054437715,0.520898946215833,0.88830109761345
"SUCLG2",0.120192499973184,6.04148076539174,0.412036044933037,0.520937894259532,0.88830109761345
"TCF20",-0.105623840234119,6.18169645090901,0.412011112214209,0.520950505240989,0.88830109761345
"NAA15",-0.0944256324020167,5.79211275691807,0.411934512474756,0.520989252797578,0.88830109761345
"AF165147.1",0.224883788213429,1.44438761207356,0.411784718709853,0.52106503985072,0.88830109761345
"TMEM167B",0.110758003877018,6.02645300513823,0.411622278427826,0.52114724731376,0.88830109761345
"UBN2",-0.124993766323497,6.36203998310353,0.411601183561302,0.521157924642741,0.88830109761345
"MAP4K3",0.101807515277598,5.79194040718044,0.411460767884119,0.521229006961406,0.88830109761345
"PLXNA3",-0.161415834182064,4.87693760215821,0.411455383892278,0.521231732828504,0.88830109761345
"CAMSAP2",-0.129926069420544,6.10613162658919,0.411433822752954,0.521242649293492,0.88830109761345
"GSDMD",0.167961638824713,6.05409088976806,0.411257563282298,0.521331905098466,0.888344181377884
"AC074138.1",0.266423283419448,0.346136496646672,0.411207493219539,0.521357264935773,0.888344181377884
"PSME2",0.124526829915131,5.49728379282975,0.411052491751571,0.521435784983689,0.888401858284554
"KAT5",-0.118204967896808,4.74795523124028,0.410797515732773,0.521564995211989,0.888525463332294
"EXOSC9",0.131096766182225,4.43367951302047,0.41073302278553,0.521597686263301,0.888525463332294
"SAP30BP",-0.140792442327153,6.28212104107374,0.410475556432253,0.521728230356244,0.888623240348547
"CRIP2",-0.131814771503554,5.28980660688964,0.410443579463696,0.521744447785095,0.888623240348547
"AC015871.4",0.236161143832285,0.56212260082514,0.410228873051267,0.521853361300655,0.888693474641388
"COBLL1",-0.161411541551426,6.46632874512872,0.410185769772831,0.521875231023442,0.888693474641388
"EMC4",0.0957266339463157,5.20719076540162,0.410034376702328,0.521952057616834,0.888693474641388
"CACNB1",0.203330983668505,2.43657013766587,0.410010010151392,0.5219644246423,0.888693474641388
"TPBG",0.163931173443408,4.4971935969011,0.409847256991551,0.522047041847333,0.888758052410525
"CCDC130",-0.111241429321122,4.77966553284186,0.409613215806049,0.5221658870248,0.888788049672156
"ABHD10",-0.120750683952153,5.72746169672656,0.409553133338379,0.522196404381747,0.888788049672156
"AL121761.1",0.179137222026066,1.93750741837659,0.409497282990351,0.522224774971317,0.888788049672156
"RECQL",0.132009910622421,4.94689964163484,0.409191534504922,0.522380135950559,0.888788049672156
"TRAF6",-0.117912336070084,4.44074418642999,0.409185547715659,0.522383178853798,0.888788049672156
"SLC8A1-AS1",0.232572784636161,1.23208363416169,0.409141057894033,0.522405792662315,0.888788049672156
"AC125494.1",0.269658893656076,0.00817030324546228,0.409115707641361,0.522418678761037,0.888788049672156
"CYP3A4",0.303801420984604,-0.0256149779946236,0.409108821500602,0.522422179237103,0.888788049672156
"HERC4",0.0997761480015561,6.56386516911335,0.408904587148724,0.522526017872216,0.888888670211499
"RAD1",-0.100786645320908,4.77593719904119,0.408748461716119,0.522605421188108,0.888912169338699
"LRFN3",-0.206769526915534,1.72656345325565,0.408701669090515,0.522629223455219,0.888912169338699
"CLDN11",-0.211124382883515,3.65960107187871,0.40858521207063,0.522688470634398,0.888930902479203
"GMDS-DT",0.12526508584605,5.06288854137076,0.408429344331305,0.522767786519928,0.888930902479203
"CBWD5",0.166721101973051,1.85030861354556,0.408402106981503,0.522781648885202,0.888930902479203
"PNPT1",0.104103074398238,4.83048314234664,0.408328675502389,0.522819024854145,0.888930902479203
"SIN3B",-0.12187522484382,5.37009308917363,0.408029396134056,0.522971404357895,0.889045959619994
